DATE,PLANT,MATERIAL,RANKING
20200110,D075,10000050,1
20200110,D077,10000050,1
20200110,D079,10000050,1
20200110,D080,10000050,1
20200110,D083,10000050,1
20200110,D084,10000050,1
20200110,D085,10000050,1
20200110,D086,10000050,1
20200110,D086,10000069,1
20200110,D093,10000050,1
20200110,D098,10000050,1
20200110,D101,10000050,1
20200110,D105,10000050,1
20200110,D111,10000050,1
20200110,D120,10000050,1
20200110,D144,10000050,1
20200110,D144,10000069,1
20200110,D145,10000050,1
20200110,D145,10000069,1
20200110,D145,10000906,1
20200110,D677,10000050,1
20200111,D074,10000050,1
20200111,D074,10000069,1
20200111,D075,10000050,1
20200111,D077,10000050,1
20200111,D079,10000050,1
20200111,D080,10000050,1
20200111,D083,10000050,1
20200111,D084,10000000,1
20200111,D085,10000050,1
20200111,D086,10000050,1
20200111,D093,10000050,1
20200111,D098,10000050,1
20200111,D101,10000050,1
20200111,D105,10000050,1
20200111,D111,10000050,1
20200111,D120,10000050,1
20200111,D144,10000050,1
20200111,D144,10000069,1
20200111,D145,10000050,1
20200111,D145,10000069,1
20200111,D145,10000906,1
20200111,D677,10000050,1
20200112,D080,10000050,1
20200112,D086,10000050,1
20200112,D086,10000069,1
20200112,D101,10000050,1
20200112,D105,10000050,1
20200112,D145,10000050,1
20200113,D074,10000050,1
20200113,D074,10000069,1
20200113,D075,10000050,1
20200113,D075,10040465,1
20200113,D077,10000050,1
20200113,D079,10000050,1
20200113,D080,10000050,1
20200113,D083,10000050,1
20200113,D084,10000000,1
20200113,D084,10000050,1
20200113,D085,10000050,1
20200113,D093,10000050,1
20200113,D098,10000050,1
20200113,D101,10000050,1
20200113,D105,10000050,1
20200113,D111,10000050,1
20200113,D120,10000050,1
20200113,D144,10000050,1
20200113,D144,10000069,1
20200113,D145,10000050,1
20200113,D145,10000069,1
20200113,D145,10000906,1
20200114,D074,10000050,1
20200114,D074,10000069,1
20200114,D075,10000050,1
20200114,D077,10000050,1
20200114,D080,10000050,1
20200114,D081,10000050,1
20200114,D083,10000050,1
20200114,D083,10000065,1
20200114,D084,10000050,1
20200114,D085,10000050,1
20200114,D086,10000050,1
20200114,D086,10000069,1
20200114,D093,10000050,1
20200114,D098,10000050,1
20200114,D101,10000050,1
20200114,D101,10000069,1
20200114,D105,10000050,1
20200114,D111,10000050,1
20200114,D120,10000050,1
20200114,D144,10000050,1
20200114,D145,10000050,1
20200114,D145,10000906,1
20200114,D677,10000050,1
20200115,D074,10000050,1
20200115,D074,10000069,1
20200115,D077,10000050,1
20200115,D079,10000050,1
20200115,D080,10000050,1
20200115,D081,10000050,1
20200115,D083,10000050,1
20200115,D084,10000050,1
20200115,D085,10000050,1
20200115,D086,10000050,1
20200115,D086,10000069,1
20200115,D093,10000050,1
20200115,D098,10000050,1
20200115,D101,10000050,1
20200115,D105,10000050,1
20200115,D105,10000906,1
20200115,D120,10000050,1
20200115,D144,10000050,1
20200115,D144,10000069,1
20200115,D145,10000050,1
20200115,D145,10000069,1
20200115,D145,10000906,1
20200115,D677,10000050,1
20200116,D074,10000050,1
20200116,D074,10000069,1
20200116,D077,10000050,1
20200116,D079,10000050,1
20200116,D080,10000050,1
20200116,D081,10000050,1
20200116,D083,10000050,1
20200116,D084,10000050,1
20200116,D085,10000050,1
20200116,D086,10000050,1
20200116,D086,10000069,1
20200116,D093,10000050,1
20200116,D098,10000050,1
20200116,D101,10000050,1
20200116,D105,10000050,1
20200116,D105,10000906,1
20200116,D120,10000050,1
20200116,D136,10000050,1
20200116,D144,10000050,1
20200116,D144,10000069,1
20200116,D145,10000050,1
20200116,D145,10000069,1
20200116,D145,10000906,1
20200116,D354,10000000,1
20200117,D074,10000050,1
20200117,D074,10000069,1
20200117,D077,10000050,1
20200117,D079,10000050,1
20200117,D080,10000050,1
20200117,D081,10000050,1
20200117,D083,10000050,1
20200117,D083,10040465,1
20200117,D084,10000050,1
20200117,D085,10000050,1
20200117,D086,10000050,1
20200117,D086,10000069,1
20200117,D093,10000050,1
20200117,D098,10000050,1
20200117,D101,10000050,1
20200117,D105,10000050,1
20200117,D120,10000050,1
20200117,D136,10000050,1
20200117,D144,10000050,1
20200117,D144,10000069,1
20200117,D145,10000050,1
20200117,D145,10000906,1
20200117,D354,10000000,1
20200118,D074,10000050,1
20200118,D077,10000050,1
20200118,D079,10000050,1
20200118,D079,10000906,1
20200118,D080,10000050,1
20200118,D081,10000050,1
20200118,D083,10000050,1
20200118,D084,10000906,1
20200118,D085,10000050,1
20200118,D086,10000050,1
20200118,D086,10000069,1
20200118,D093,10000050,1
20200118,D098,10000906,1
20200118,D101,10000050,1
20200118,D101,10000069,1
20200118,D105,10000050,1
20200118,D120,10000050,1
20200118,D144,10000050,1
20200118,D144,10000069,1
20200118,D145,10000050,1
20200118,D145,10000069,1
20200118,D145,10000906,1
20200118,D354,10000000,1
20200118,D677,10000050,1
20200118,D677,10040465,1
20200119,D080,10000050,1
20200119,D086,10000050,1
20200119,D093,10000050,1
20200119,D101,10000050,1
20200119,D105,10000050,1
20200119,D145,10000050,1
20200120,D074,10000050,1
20200120,D074,10000069,1
20200120,D077,10000050,1
20200120,D079,10000050,1
20200120,D079,10000906,1
20200120,D080,10000050,1
20200120,D081,10000050,1
20200120,D083,10000050,1
20200120,D085,10000050,1
20200120,D086,10000050,1
20200120,D086,10000069,1
20200120,D093,10000050,1
20200120,D098,10000050,1
20200120,D105,10000050,1
20200120,D120,10000050,1
20200120,D144,10000050,1
20200120,D145,10000050,1
20200120,D145,10000069,1
20200120,D354,10000000,1
20200120,D677,10000050,1
20200121,D074,10000050,1
20200121,D074,10000069,1
20200121,D077,10000050,1
20200121,D079,10000050,1
20200121,D080,10000050,1
20200121,D081,10000050,1
20200121,D083,10000050,1
20200121,D084,10000050,1
20200121,D085,10000050,1
20200121,D086,10000050,1
20200121,D086,10000069,1
20200121,D093,10000050,1
20200121,D098,10000050,1
20200121,D098,10000906,1
20200121,D101,10000050,1
20200121,D105,10000050,1
20200121,D120,10000050,1
20200121,D144,10000050,1
20200121,D144,10000069,1
20200121,D145,10000050,1
20200121,D145,10000069,1
20200121,D354,10000000,1
20200121,D677,10000050,1
20200122,D074,10000050,1
20200122,D074,10000069,1
20200122,D077,10000050,1
20200122,D079,10000050,1
20200122,D079,10000906,1
20200122,D080,10000050,1
20200122,D081,10000050,1
20200122,D083,10000050,1
20200122,D083,10040465,1
20200122,D084,10000050,1
20200122,D085,10000050,1
20200122,D086,10000050,1
20200122,D086,10000069,1
20200122,D093,10000050,1
20200122,D098,10000050,1
20200122,D098,10000906,1
20200122,D101,10000050,1
20200122,D105,10000050,1
20200122,D120,10000050,1
20200122,D144,10000050,1
20200122,D145,10000050,1
20200122,D145,10000069,1
20200122,D354,10000000,1
20200122,D677,10000050,1
20200123,D074,10000050,1
20200123,D074,10000069,1
20200123,D077,10000050,1
20200123,D079,10000050,1
20200123,D080,10000050,1
20200123,D081,10000050,1
20200123,D083,10000050,1
20200123,D084,10000050,1
20200123,D085,10000050,1
20200123,D086,10000050,1
20200123,D086,10000069,1
20200123,D093,10000050,1
20200123,D098,10000050,1
20200123,D098,10000906,1
20200123,D101,10000050,1
20200123,D105,10000050,1
20200123,D120,10000050,1
20200123,D144,10000050,1
20200123,D145,10000050,1
20200123,D145,10000069,1
20200123,D354,10000000,1
20200123,D677,10000050,1
20200124,D074,10000050,1
20200124,D074,10000069,1
20200124,D079,10000050,1
20200124,D080,10000050,1
20200124,D081,10000050,1
20200124,D083,10000050,1
20200124,D084,10000050,1
20200124,D085,10000050,1
20200124,D086,10000050,1
20200124,D086,10000069,1
20200124,D093,10000050,1
20200124,D098,10000906,1
20200124,D101,10000050,1
20200124,D105,10000050,1
20200124,D120,10000050,1
20200124,D136,10000050,1
20200124,D144,10000050,1
20200124,D144,10000069,1
20200124,D145,10000050,1
20200124,D145,10000069,1
20200124,D354,10000000,1
20200124,D677,10000050,1
20200125,D074,10000050,1
20200125,D074,10000069,1
20200125,D077,10000050,1
20200125,D079,10000050,1
20200125,D079,10000906,1
20200125,D080,10000050,1
20200125,D081,10000050,1
20200125,D083,10000050,1
20200125,D084,10000050,1
20200125,D085,10000050,1
20200125,D086,10000050,1
20200125,D086,10000069,1
20200125,D093,10000050,1
20200125,D098,10000050,1
20200125,D101,10000050,1
20200125,D105,10000050,1
20200125,D120,10000050,1
20200125,D144,10000050,1
20200125,D144,10000069,1
20200125,D145,10000050,1
20200125,D145,10000069,1
20200125,D354,10000000,1
20200125,D677,10000050,1
20200126,D074,10000050,1
20200126,D080,10000050,1
20200126,D086,10000050,1
20200126,D105,10000050,1
20200126,D145,10000050,1
20200127,D074,10000050,1
20200127,D077,10000050,1
20200127,D079,10000050,1
20200127,D080,10000050,1
20200127,D081,10000050,1
20200127,D083,10000050,1
20200127,D085,10000050,1
20200127,D086,10000050,1
20200127,D093,10000050,1
20200127,D098,10000050,1
20200127,D101,10000050,1
20200127,D105,10000050,1
20200127,D120,10000050,1
20200127,D136,10000050,1
20200127,D144,10000050,1
20200127,D144,10000069,1
20200127,D145,10000050,1
20200127,D145,10000069,1
20200127,D354,10000000,1
20200127,D677,10000050,1
20200128,D074,10000050,1
20200128,D077,10000050,1
20200128,D079,10000050,1
20200128,D080,10000050,1
20200128,D081,10000050,1
20200128,D083,10000050,1
20200128,D084,10000050,1
20200128,D085,10000050,1
20200128,D086,10000050,1
20200128,D086,10000069,1
20200128,D093,10000050,1
20200128,D098,10000050,1
20200128,D098,10000906,1
20200128,D101,10000050,1
20200128,D105,10000050,1
20200128,D120,10000050,1
20200128,D136,10000050,1
20200128,D144,10000050,1
20200128,D145,10000050,1
20200128,D145,10000069,1
20200128,D354,10000000,1
20200128,D677,10000050,1
20200129,D074,10000050,1
20200129,D074,10000069,1
20200129,D075,10000050,1
20200129,D077,10000050,1
20200129,D079,10000050,1
20200129,D080,10000050,1
20200129,D081,10000050,1
20200129,D081,10040465,1
20200129,D083,10000050,1
20200129,D084,10000050,1
20200129,D085,10000050,1
20200129,D086,10000050,1
20200129,D093,10000050,1
20200129,D098,10000050,1
20200129,D101,10000050,1
20200129,D105,10000050,1
20200129,D120,10000050,1
20200129,D136,10000050,1
20200129,D144,10000050,1
20200129,D145,10000050,1
20200129,D145,10000069,1
20200129,D354,10000000,1
20200129,D677,10000050,1
20200130,D074,10000050,1
20200130,D075,10000050,1
20200130,D079,10000050,1
20200130,D080,10000050,1
20200130,D081,10000050,1
20200130,D083,10000050,1
20200130,D084,10000050,1
20200130,D085,10000050,1
20200130,D086,10000050,1
20200130,D086,10000069,1
20200130,D093,10000050,1
20200130,D098,10000050,1
20200130,D098,10000906,1
20200130,D105,10000050,1
20200130,D120,10000050,1
20200130,D136,10000050,1
20200130,D144,10000050,1
20200130,D144,10000069,1
20200130,D145,10000050,1
20200130,D145,10000069,1
20200130,D354,10000000,1
20200130,D677,10000050,1
20200131,D074,10000050,1
20200131,D074,10000069,1
20200131,D075,10000050,1
20200131,D079,10000050,1
20200131,D080,10000050,1
20200131,D081,10000050,1
20200131,D083,10000050,1
20200131,D083,10040465,1
20200131,D084,10000050,1
20200131,D085,10000050,1
20200131,D086,10000050,1
20200131,D093,10000050,1
20200131,D098,10000050,1
20200131,D098,10000906,1
20200131,D101,10000050,1
20200131,D105,10000050,1
20200131,D105,10000065,1
20200131,D120,10000050,1
20200131,D136,10000050,1
20200131,D144,10000050,1
20200131,D144,10000069,1
20200131,D145,10000050,1
20200131,D354,10000000,1
20200131,D677,10000050,1
20200201,D074,10000050,1
20200201,D075,10000050,1
20200201,D075,10040465,1
20200201,D079,10000050,1
20200201,D080,10000050,1
20200201,D081,10000050,1
20200201,D083,10000050,1
20200201,D084,10000050,1
20200201,D085,10000050,1
20200201,D086,10000050,1
20200201,D093,10000050,1
20200201,D098,10000050,1
20200201,D098,10040465,1
20200201,D101,10000050,1
20200201,D105,10000050,1
20200201,D120,10000050,1
20200201,D136,10000050,1
20200201,D144,10000050,1
20200201,D145,10000050,1
20200201,D677,10000050,1
20200202,D074,10000050,1
20200202,D075,10000050,1
20200202,D080,10000050,1
20200202,D081,10000050,1
20200202,D085,10000050,1
20200202,D086,10000050,1
20200202,D145,10000050,1
20200202,D354,10000000,1
20200203,D080,10000050,1
20200203,D084,10000050,1
20200203,D086,10000050,1
20200203,D354,10000000,1
20200204,D074,10000050,1
20200204,D075,10000050,1
20200204,D079,10000050,1
20200204,D080,10000050,1
20200204,D081,10000050,1
20200204,D083,10000050,1
20200204,D084,10000050,1
20200204,D085,10000050,1
20200204,D086,10000050,1
20200204,D093,10000050,1
20200204,D098,10000050,1
20200204,D101,10000050,1
20200204,D105,10000050,1
20200204,D120,10000050,1
20200204,D144,10000050,1
20200204,D144,10000069,1
20200204,D145,10000050,1
20200204,D145,10000069,1
20200204,D354,10000000,1
20200204,D677,10000050,1
20200205,D074,10000050,1
20200205,D074,10000069,1
20200205,D075,10000050,1
20200205,D079,10000050,1
20200205,D080,10000050,1
20200205,D081,10000050,1
20200205,D083,10000050,1
20200205,D084,10000050,1
20200205,D085,10000050,1
20200205,D086,10000050,1
20200205,D093,10000050,1
20200205,D098,10000050,1
20200205,D101,10000050,1
20200205,D105,10000050,1
20200205,D120,10000050,1
20200205,D136,10000050,1
20200205,D144,10000050,1
20200205,D144,10000069,1
20200205,D145,10000050,1
20200205,D145,10000069,1
20200205,D354,10000000,1
20200205,D677,10000050,1
20200206,D074,10000050,1
20200206,D075,10000050,1
20200206,D079,10000050,1
20200206,D080,10000050,1
20200206,D081,10000050,1
20200206,D083,10000050,1
20200206,D084,10000000,1
20200206,D084,10000050,1
20200206,D085,10000050,1
20200206,D086,10000050,1
20200206,D093,10000050,1
20200206,D098,10000050,1
20200206,D101,10000050,1
20200206,D105,10000050,1
20200206,D120,10000050,1
20200206,D136,10000050,1
20200206,D144,10000050,1
20200206,D145,10000050,1
20200206,D354,10000000,1
20200206,D677,10000050,1
20200207,D074,10000050,1
20200207,D074,10000069,1
20200207,D074,10000906,1
20200207,D075,10000050,1
20200207,D079,10000050,1
20200207,D080,10000050,1
20200207,D081,10000050,1
20200207,D083,10000050,1
20200207,D084,10000050,1
20200207,D084,10000906,1
20200207,D085,10000050,1
20200207,D086,10000069,1
20200207,D093,10000050,1
20200207,D098,10000050,1
20200207,D098,10000069,1
20200207,D101,10000050,1
20200207,D105,10000050,1
20200207,D120,10000050,1
20200207,D136,10000050,1
20200207,D144,10000050,1
20200207,D145,10000050,1
20200207,D145,10000069,1
20200207,D354,10000000,1
20200207,D677,10000050,1
20200208,D074,10000050,1
20200208,D075,10000050,1
20200208,D079,10000050,1
20200208,D080,10000050,1
20200208,D080,10000069,1
20200208,D081,10000050,1
20200208,D083,10000050,1
20200208,D084,10000050,1
20200208,D085,10000050,1
20200208,D086,10000050,1
20200208,D086,10000069,1
20200208,D093,10000050,1
20200208,D098,10000050,1
20200208,D098,10000069,1
20200208,D105,10000050,1
20200208,D120,10000050,1
20200208,D136,10000050,1
20200208,D144,10000050,1
20200208,D677,10000050,1
20200209,D074,10000050,1
20200209,D080,10000050,1
20200210,D074,10000050,1
20200210,D075,10000050,1
20200210,D077,10000050,1
20200210,D079,10000050,1
20200210,D080,10000050,1
20200210,D081,10000050,1
20200210,D083,10000050,1
20200210,D085,10000050,1
20200210,D086,10000069,1
20200210,D093,10000050,1
20200210,D098,10000050,1
20200210,D105,10000050,1
20200210,D120,10000050,1
20200210,D136,10000050,1
20200210,D144,10000050,1
20200210,D677,10000050,1
20200211,D074,10000050,1
20200211,D075,10000050,1
20200211,D077,10000050,1
20200211,D079,10000050,1
20200211,D080,10000050,1
20200211,D081,10000050,1
20200211,D083,10000050,1
20200211,D084,10000000,1
20200211,D084,10000050,1
20200211,D085,10000050,1
20200211,D086,10000050,1
20200211,D086,10000069,1
20200211,D093,10000050,1
20200211,D098,10000050,1
20200211,D105,10000050,1
20200211,D120,10000050,1
20200211,D136,10000050,1
20200211,D144,10000050,1
20200211,D677,10000050,1
20200211,D677,10040465,1
20200212,D074,10000050,1
20200212,D075,10000050,1
20200212,D077,10000050,1
20200212,D079,10000050,1
20200212,D080,10000050,1
20200212,D083,10000050,1
20200212,D084,10000000,1
20200212,D084,10000050,1
20200212,D086,10000050,1
20200212,D086,10000069,1
20200212,D093,10000050,1
20200212,D098,10000050,1
20200212,D098,10000069,1
20200212,D105,10000050,1
20200212,D136,10000050,1
20200212,D144,10000050,1
20200212,D677,10000050,1
20200213,D074,10000050,1
20200213,D075,10000050,1
20200213,D077,10000050,1
20200213,D079,10000050,1
20200213,D080,10000050,1
20200213,D081,10000050,1
20200213,D083,10000050,1
20200213,D084,10000050,1
20200213,D086,10000050,1
20200213,D086,10000069,1
20200213,D093,10000050,1
20200213,D098,10000050,1
20200213,D098,10000069,1
20200213,D105,10000050,1
20200213,D120,10000050,1
20200213,D144,10000050,1
20200213,D144,10000069,1
20200213,D677,10000050,1
20200214,D074,10000050,1
20200214,D075,10000050,1
20200214,D077,10000050,1
20200214,D079,10000050,1
20200214,D080,10000050,1
20200214,D081,10000050,1
20200214,D083,10000050,1
20200214,D083,10040465,1
20200214,D084,10000050,1
20200214,D085,10000050,1
20200214,D086,10000050,1
20200214,D093,10000050,1
20200214,D098,10000050,1
20200214,D105,10000050,1
20200214,D120,10000050,1
20200214,D136,10000050,1
20200214,D144,10000050,1
20200214,D677,10000050,1
20200215,D074,10000050,1
20200215,D075,10000050,1
20200215,D079,10000050,1
20200215,D080,10000050,1
20200215,D081,10000050,1
20200215,D081,10000069,1
20200215,D083,10000050,1
20200215,D084,10000000,1
20200215,D084,10000050,1
20200215,D085,10000050,1
20200215,D086,10000050,1
20200215,D086,10000069,1
20200215,D093,10000050,1
20200215,D093,10000069,1
20200215,D098,10000050,1
20200215,D098,10000069,1
20200215,D105,10000050,1
20200215,D144,10000050,1
20200215,D354,10000050,1
20200215,D354,10000069,1
20200215,D677,10000050,1
20200216,D081,10000050,1
20200216,D086,10000050,1
20200216,D105,10000050,1
20200217,D074,10000050,1
20200217,D075,10000050,1
20200217,D077,10000050,1
20200217,D079,10000050,1
20200217,D080,10000050,1
20200217,D081,10000050,1
20200217,D083,10000050,1
20200217,D084,10000000,1
20200217,D084,10000050,1
20200217,D085,10000050,1
20200217,D086,10000050,1
20200217,D086,10000069,1
20200217,D093,10000050,1
20200217,D098,10000050,1
20200217,D098,10000906,1
20200217,D105,10000050,1
20200217,D120,10000050,1
20200217,D136,10000050,1
20200217,D144,10000050,1
20200217,D677,10000050,1
20200218,D074,10000050,1
20200218,D075,10000050,1
20200218,D077,10000050,1
20200218,D079,10000050,1
20200218,D080,10000050,1
20200218,D081,10000050,1
20200218,D083,10000050,1
20200218,D084,10000050,1
20200218,D085,10000050,1
20200218,D086,10000050,1
20200218,D086,10000069,1
20200218,D093,10000050,1
20200218,D098,10000050,1
20200218,D105,10000050,1
20200218,D120,10000050,1
20200218,D136,10000050,1
20200218,D136,10000069,1
20200218,D144,10000050,1
20200218,D677,10000050,1
20200218,D677,10000069,1
20200219,D074,10000050,1
20200219,D075,10000050,1
20200219,D077,10000050,1
20200219,D079,10000050,1
20200219,D080,10000050,1
20200219,D081,10000050,1
20200219,D083,10000050,1
20200219,D083,10040465,1
20200219,D084,10000000,1
20200219,D084,10000050,1
20200219,D085,10000050,1
20200219,D086,10000050,1
20200219,D086,10000069,1
20200219,D093,10000050,1
20200219,D098,10000050,1
20200219,D120,10000050,1
20200219,D136,10000050,1
20200219,D144,10000050,1
20200219,D677,10000050,1
20200220,D074,10000050,1
20200220,D074,10000069,1
20200220,D075,10000050,1
20200220,D077,10000050,1
20200220,D079,10000050,1
20200220,D079,10000906,1
20200220,D080,10000050,1
20200220,D081,10000050,1
20200220,D083,10000050,1
20200220,D084,10000050,1
20200220,D085,10000050,1
20200220,D086,10000050,1
20200220,D086,10000069,1
20200220,D093,10000050,1
20200220,D098,10000050,1
20200220,D105,10000050,1
20200220,D120,10000050,1
20200220,D136,10000050,1
20200220,D144,10000050,1
20200220,D144,10000069,1
20200220,D677,10000050,1
20200221,D074,10000050,1
20200221,D075,10000050,1
20200221,D077,10000050,1
20200221,D079,10000050,1
20200221,D080,10000050,1
20200221,D081,10000050,1
20200221,D083,10000050,1
20200221,D083,10040465,1
20200221,D084,10000050,1
20200221,D085,10000050,1
20200221,D086,10000050,1
20200221,D086,10000069,1
20200221,D093,10000050,1
20200221,D098,10000050,1
20200221,D098,10000906,1
20200221,D105,10000050,1
20200221,D120,10000050,1
20200221,D136,10000050,1
20200221,D144,10000050,1
20200221,D677,10000050,1
20200222,D074,10000050,1
20200222,D075,10000050,1
20200222,D077,10000050,1
20200222,D079,10000050,1
20200222,D080,10000050,1
20200222,D081,10000050,1
20200222,D083,10000050,1
20200222,D084,10000050,1
20200222,D085,10000050,1
20200222,D086,10000050,1
20200222,D086,10000069,1
20200222,D093,10000050,1
20200222,D098,10000050,1
20200222,D098,10000906,1
20200222,D105,10000050,1
20200222,D105,10040465,1
20200222,D120,10000050,1
20200222,D144,10000050,1
20200222,D677,10000050,1
20200223,D074,10000050,1
20200223,D080,10000050,1
20200223,D081,10000050,1
20200223,D086,10000050,1
20200223,D354,10000050,1
20200224,D074,10000050,1
20200224,D077,10000050,1
20200224,D079,10000050,1
20200224,D080,10000050,1
20200224,D081,10000050,1
20200224,D083,10000050,1
20200224,D084,10000050,1
20200224,D086,10000050,1
20200224,D086,10000069,1
20200224,D093,10000050,1
20200224,D098,10000050,1
20200224,D098,10000906,1
20200224,D101,10000050,1
20200224,D105,10000050,1
20200224,D120,10000050,1
20200224,D144,10000050,1
20200224,D145,10000050,1
20200224,D145,10000069,1
20200224,D354,10000050,1
20200224,D677,10000050,1
20200225,D074,10000050,1
20200225,D074,10000069,1
20200225,D077,10000050,1
20200225,D079,10000050,1
20200225,D080,10000050,1
20200225,D081,10000050,1
20200225,D083,10000050,1
20200225,D084,10000050,1
20200225,D086,10000050,1
20200225,D086,10000069,1
20200225,D093,10000050,1
20200225,D098,10000050,1
20200225,D098,10000906,1
20200225,D101,10000050,1
20200225,D105,10000050,1
20200225,D120,10000050,1
20200225,D136,10000050,1
20200225,D144,10000050,1
20200225,D145,10000050,1
20200225,D677,10000050,1
20200226,D074,10000050,1
20200226,D075,10000050,1
20200226,D077,10000050,1
20200226,D079,10000050,1
20200226,D080,10000050,1
20200226,D081,10000050,1
20200226,D083,10000050,1
20200226,D084,10000050,1
20200226,D085,10000050,1
20200226,D086,10000050,1
20200226,D086,10000069,1
20200226,D093,10000050,1
20200226,D098,10000050,1
20200226,D098,10000906,1
20200226,D101,10000050,1
20200226,D105,10000050,1
20200226,D136,10000050,1
20200226,D144,10000050,1
20200226,D145,10000050,1
20200226,D145,10000069,1
20200226,D354,10000050,1
20200226,D677,10000050,1
20200227,D074,10000050,1
20200227,D075,10000050,1
20200227,D077,10000050,1
20200227,D079,10000050,1
20200227,D080,10000050,1
20200227,D081,10000050,1
20200227,D083,10000050,1
20200227,D084,10000050,1
20200227,D085,10000050,1
20200227,D086,10000050,1
20200227,D086,10000069,1
20200227,D093,10000050,1
20200227,D098,10000050,1
20200227,D098,10000906,1
20200227,D101,10000050,1
20200227,D105,10000050,1
20200227,D120,10000050,1
20200227,D136,10000050,1
20200227,D144,10000050,1
20200227,D145,10000050,1
20200227,D145,10000069,1
20200227,D677,10000050,1
20200228,D074,10000050,1
20200228,D075,10000050,1
20200228,D077,10000050,1
20200228,D079,10000050,1
20200228,D080,10000050,1
20200228,D081,10000050,1
20200228,D083,10000050,1
20200228,D084,10000050,1
20200228,D085,10000050,1
20200228,D086,10000050,1
20200228,D086,10000069,1
20200228,D093,10000050,1
20200228,D098,10000050,1
20200228,D098,10000906,1
20200228,D101,10000050,1
20200228,D105,10000050,1
20200228,D120,10000050,1
20200228,D136,10000050,1
20200228,D144,10000050,1
20200228,D145,10000050,1
20200228,D145,10000069,1
20200228,D677,10000050,1
20200229,D074,10000050,1
20200229,D075,10000050,1
20200229,D079,10000050,1
20200229,D080,10000050,1
20200229,D081,10000050,1
20200229,D083,10000050,1
20200229,D083,10040465,1
20200229,D084,10000050,1
20200229,D085,10000050,1
20200229,D086,10000050,1
20200229,D086,10000069,1
20200229,D093,10000050,1
20200229,D098,10000050,1
20200229,D098,10000906,1
20200229,D101,10000050,1
20200229,D105,10000050,1
20200229,D120,10000050,1
20200229,D136,10000050,1
20200229,D144,10000050,1
20200229,D145,10000050,1
20200229,D145,10000069,1
20200229,D677,10000050,1
20200301,D074,10000050,1
20200301,D080,10000050,1
20200301,D101,10000050,1
20200301,D105,10000050,1
20200301,D120,10000050,1
20200301,D145,10000050,1
20200302,D074,10000050,1
20200302,D075,10000050,1
20200302,D077,10000050,1
20200302,D079,10000050,1
20200302,D079,10000906,1
20200302,D080,10000050,1
20200302,D081,10000050,1
20200302,D083,10000050,1
20200302,D084,10000050,1
20200302,D086,10000050,1
20200302,D093,10000050,1
20200302,D098,10000050,1
20200302,D105,10000050,1
20200302,D120,10000050,1
20200302,D136,10000050,1
20200302,D144,10000050,1
20200302,D145,10000069,1
20200302,D677,10000050,1
20200303,D074,10000050,1
20200303,D074,10000069,1
20200303,D075,10000050,1
20200303,D077,10000050,1
20200303,D079,10000906,1
20200303,D080,10000050,1
20200303,D081,10000050,1
20200303,D083,10000050,1
20200303,D084,10000050,1
20200303,D084,10000906,1
20200303,D085,10000050,1
20200303,D086,10000050,1
20200303,D086,10000069,1
20200303,D093,10000050,1
20200303,D098,10000050,1
20200303,D098,10000906,1
20200303,D105,10000050,1
20200303,D120,10000050,1
20200303,D136,10000050,1
20200303,D144,10000050,1
20200303,D145,10000050,1
20200303,D677,10000050,1
20200304,D074,10000050,1
20200304,D075,10000050,1
20200304,D077,10000050,1
20200304,D079,10000050,1
20200304,D080,10000050,1
20200304,D081,10000050,1
20200304,D083,10000050,1
20200304,D083,10040465,1
20200304,D084,10000050,1
20200304,D085,10000050,1
20200304,D086,10000050,1
20200304,D086,10000069,1
20200304,D093,10000050,1
20200304,D098,10000050,1
20200304,D098,10000906,1
20200304,D105,10000050,1
20200304,D120,10000050,1
20200304,D136,10000050,1
20200304,D144,10000050,1
20200304,D145,10000050,1
20200304,D677,10000050,1
20200305,D074,10000050,1
20200305,D074,10000069,1
20200305,D075,10000050,1
20200305,D077,10000050,1
20200305,D079,10000050,1
20200305,D080,10000050,1
20200305,D081,10000050,1
20200305,D083,10000050,1
20200305,D084,10000050,1
20200305,D085,10000050,1
20200305,D086,10000050,1
20200305,D093,10000050,1
20200305,D098,10000050,1
20200305,D098,10000906,1
20200305,D105,10000050,1
20200305,D105,10000906,1
20200305,D120,10000050,1
20200305,D136,10000050,1
20200305,D144,10000050,1
20200305,D144,10000069,1
20200305,D145,10000050,1
20200305,D145,10000069,1
20200306,D074,10000050,1
20200306,D074,10000069,1
20200306,D075,10000050,1
20200306,D077,10000050,1
20200306,D079,10000050,1
20200306,D079,10000906,1
20200306,D080,10000050,1
20200306,D081,10000050,1
20200306,D083,10000050,1
20200306,D084,10000050,1
20200306,D085,10000050,1
20200306,D086,10000050,1
20200306,D086,10000069,1
20200306,D093,10000050,1
20200306,D098,10000050,1
20200306,D098,10000906,1
20200306,D105,10000050,1
20200306,D120,10000050,1
20200306,D136,10000050,1
20200306,D144,10000050,1
20200306,D145,10000050,1
20200306,D145,10000069,1
20200306,D677,10000050,1
20200307,D074,10000050,1
20200307,D075,10000050,1
20200307,D077,10000050,1
20200307,D079,10000050,1
20200307,D080,10000050,1
20200307,D081,10000050,1
20200307,D083,10000050,1
20200307,D083,10040465,1
20200307,D084,10000050,1
20200307,D084,10000906,1
20200307,D085,10000050,1
20200307,D086,10000050,1
20200307,D093,10000050,1
20200307,D098,10000050,1
